calibration_task-0-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301726312327,""which"":35}
task-107-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-107-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-107-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-107-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-107-reaction-time: 700
task-107-time-of-doTask: 1302072514545
task-107-time-of-keypress: 1302072516402
task-107-time-of-showCharacters: 1302072515702
task-108-are-same: false
task-108-character-0-alphabet: atemayar
task-108-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/axa5gtghehjm25d0o6g.png
task-108-character-0-character-number: 25
task-108-character-0-id: ax5gghhj0o6g
task-108-character-1-alphabet: myanmar
task-108-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1maeyguanfn3216e081.png
task-108-character-1-character-number: 32
task-108-character-1-id: a1aegunf6e081
task-108-is-correct-answer: true
task-108-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726919592,""which"":97}
task-108-keypress_before_show_prompt_count: 0
task-108-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-108-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-108-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-108-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-108-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-108-reaction-time: 853
task-108-time-of-doTask: 1302072517416
task-108-time-of-keypress: 1302072519592
task-108-time-of-showCharacters: 1302072518739
task-109-are-same: false
task-109-character-0-alphabet: myanmar
task-109-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mstyvgajqn01bfl5kk.png
task-109-character-0-character-number: 01
task-109-character-0-id: a1stvgjqfl5kk
task-109-character-1-alphabet: atemayar
task-109-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alajstxte6vm10r0a30.png
task-109-character-1-character-number: 10
task-109-character-1-id: aljsxt6v0a30
task-109-is-correct-answer: true
task-109-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726922476,""which"":97}
task-109-keypress_before_show_prompt_count: 0
task-109-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-109-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-109-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-109-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-109-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-109-reaction-time: 783
task-109-time-of-doTask: 1302072520601
task-109-time-of-keypress: 1302072522477
task-109-time-of-showCharacters: 1302072521694
task-11-are-same: true
task-11-character-0-alphabet: sylheti
task-11-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ays0byjclgyh282dhix.png
