calibration_task-0-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301724931241,""which"":35}
calibration_task-13-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724973586,""which"":115}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 224
calibration_task-13-time-of-doTask: 1302070571889
calibration_task-13-time-of-keypress: 1302070573586
calibration_task-13-time-of-showCharacters: 1302070573362
calibration_task-14-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724975678,""which"":115}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 219
calibration_task-14-time-of-doTask: 1302070574589
calibration_task-14-time-of-keypress: 1302070575678
calibration_task-14-time-of-showCharacters: 1302070575459
calibration_task-15-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724977534,""which"":115}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 211
calibration_task-15-time-of-doTask: 1302070576682
calibration_task-15-time-of-keypress: 1302070577535
calibration_task-15-time-of-showCharacters: 1302070577324
calibration_task-16-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724979627,""which"":115}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 221
calibration_task-16-time-of-doTask: 1302070578539
calibration_task-16-time-of-keypress: 1302070579627
calibration_task-16-time-of-showCharacters: 1302070579406
calibration_task-17-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724984825,""which"":115}
calibration_task-17-keypress_before_show_prompt_count: 1
calibration_task-17-reaction-time: 277
calibration_task-17-time-of-doTask: 1302070580631
calibration_task-17-time-of-keypress: 1302070584826
calibration_task-17-time-of-showCharacters: 1302070584549
calibration_task-18-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724987131,""which"":115}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 259
calibration_task-18-time-of-doTask: 1302070585831
calibration_task-18-time-of-keypress: 1302070587131
calibration_task-18-time-of-showCharacters: 1302070586872
calibration_task-19-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724989899,""which"":115}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 239
calibration_task-19-time-of-doTask: 1302070588135
calibration_task-19-time-of-keypress: 1302070589899
calibration_task-19-time-of-showCharacters: 1302070589660
calibration_task-2-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301724940973,""which"":35}
calibration_task-2-keypress_before_show_prompt_count: 1
calibration_task-2-reaction-time: 536
calibration_task-2-time-of-doTask: 1302070534764
calibration_task-2-time-of-keypress: 1302070540973
calibration_task-2-time-of-showCharacters: 1302070540437
calibration_task-20-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724992655,""which"":115}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 231
calibration_task-20-time-of-doTask: 1302070590902
calibration_task-20-time-of-keypress: 1302070592655
calibration_task-20-time-of-showCharacters: 1302070592424
calibration_task-21-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724994668,""which"":115}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 284
calibration_task-21-time-of-doTask: 1302070593659
calibration_task-21-time-of-keypress: 1302070594669
calibration_task-21-time-of-showCharacters: 1302070594385
calibration_task-22-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724996592,""which"":115}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 264
calibration_task-22-time-of-doTask: 1302070595672
calibration_task-22-time-of-keypress: 1302070596592
calibration_task-22-time-of-showCharacters: 1302070596328
calibration_task-23-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725000834,""which"":115}
calibration_task-23-keypress_before_show_prompt_count: 1
calibration_task-23-reaction-time: 294
calibration_task-23-time-of-doTask: 1302070597595
calibration_task-23-time-of-keypress: 1302070600835
calibration_task-23-time-of-showCharacters: 1302070600541
calibration_task-24-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725003623,""which"":115}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 224
calibration_task-24-time-of-doTask: 1302070601840
calibration_task-24-time-of-keypress: 1302070603624
calibration_task-24-time-of-showCharacters: 1302070603400
calibration_task-3-keypress: {""altKey"":false,""charCode"":51,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724945124,""which"":51}
calibration_task-3-keypress_before_show_prompt_count: 1
calibration_task-3-reaction-time: 865
calibration_task-3-time-of-doTask: 1302070541978
calibration_task-3-time-of-keypress: 1302070545125
calibration_task-3-time-of-showCharacters: 1302070544260
calibration_task-4-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724948104,""which"":98}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 678
calibration_task-4-time-of-doTask: 1302070546129
calibration_task-4-time-of-keypress: 1302070548104
calibration_task-4-time-of-showCharacters: 1302070547426
calibration_task-5-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724950703,""which"":98}
calibration_task-5-keypress_before_show_prompt_count: 0
calibration_task-5-reaction-time: 591
calibration_task-5-time-of-doTask: 1302070549132
calibration_task-5-time-of-keypress: 1302070550703
calibration_task-5-time-of-showCharacters: 1302070550112
calibration_task-6-keypress: {""altKey"":false,""charCode"":51,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724952930,""which"":51}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 333
calibration_task-6-time-of-doTask: 1302070551707
calibration_task-6-time-of-keypress: 1302070552931
calibration_task-6-time-of-showCharacters: 1302070552598
calibration_task-7-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724957310,""which"":115}
calibration_task-7-keypress_before_show_prompt_count: 1
calibration_task-7-reaction-time: 241
calibration_task-7-time-of-doTask: 1302070553934
calibration_task-7-time-of-keypress: 1302070557310
calibration_task-7-time-of-showCharacters: 1302070557069
calibration_task-8-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724959906,""which"":115}
calibration_task-8-keypress_before_show_prompt_count: 0
calibration_task-8-reaction-time: 133
calibration_task-8-time-of-doTask: 1302070558315
calibration_task-8-time-of-keypress: 1302070559906
calibration_task-8-time-of-showCharacters: 1302070559773
calibration_task-9-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724961897,""which"":115}
calibration_task-9-keypress_before_show_prompt_count: 0
calibration_task-9-reaction-time: 254
calibration_task-9-time-of-doTask: 1302070560909
calibration_task-9-time-of-keypress: 1302070561897
calibration_task-9-time-of-showCharacters: 1302070561643
duration: 0y 0d 0h 20m 52s 836ms
feedback: 
form-load-time: 1302070453779
form-submit-time: 1302071710981
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.13
jQuery.browser.webkit: 
navigator.appCodeName: Mozilla
navigator.appName: Netscape
navigator.appVersion: 5.0 (Macintosh; en-US)
navigator.platform: MacIntel
navigator.userAgent: Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13
navigator.vendor: 
reject: 
screenAvailHeight: 647
screenAvailWidth: 1280
screenHeight: 720
screenWidth: 1280
submit: Submit
task-0-are-same: false
task-0-character-0-alphabet: sylheti
task-0-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sm0yktl6kh20ujezd1.png
task-0-character-0-character-number: 20
task-0-character-0-id: a3m0kt6kjezd1
task-0-character-1-alphabet: tagalog
task-0-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/altjsaxtg6va10r0a30.png
task-0-character-1-character-number: 10
task-0-character-1-id: aljsxt6v0a30
task-0-is-correct-answer: false
task-0-keypress: 
task-0-keypress_before_show_prompt_count: 
task-0-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-0-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-0-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-0-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-0-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-0-reaction-time: -1
task-0-time-of-doTask: 1302070619903
task-0-time-of-keypress: 
task-0-time-of-showCharacters: 1302070620965
task-1-are-same: true
task-1-character-0-alphabet: inuktitut
task-1-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2iernnxue6k030jlm4x.png
task-1-character-0-character-number: 03
task-1-character-0-id: a2ernxe6jlm4x
task-1-character-1-alphabet: inuktitut
task-1-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk03hep7xn.png
task-1-character-1-character-number: 03
task-1-character-1-id: a3mv1jtwep7xn
task-1-is-correct-answer: true
task-1-keypress: 
task-1-keypress_before_show_prompt_count: 
task-1-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-1-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-1-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-1-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-1-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-1-reaction-time: -1
task-1-time-of-doTask: 1302070625979
task-1-time-of-keypress: 
task-1-time-of-showCharacters: 1302070627298
task-10-are-same: false
task-10-character-0-alphabet: korean
task-10-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2knmo1qrzue39fh14ls.png
task-10-character-0-character-number: 39
task-10-character-0-id: a2nm1qzuh14ls
task-10-character-1-alphabet: tagalog
task-10-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aet0iabwgt7a05easth.png
task-10-character-1-character-number: 05
task-10-character-1-id: ae0ibwt7asth
task-10-is-correct-answer: true
task-10-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725069302,""which"":115}
task-10-keypress_before_show_prompt_count: 0
task-10-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-10-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-10-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-10-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-10-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-10-reaction-time: 805
task-10-time-of-doTask: 1302070667745
task-10-time-of-keypress: 1302070669302
task-10-time-of-showCharacters: 1302070668497
task-100-are-same: true
task-100-character-0-alphabet: atemayar
task-100-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awal8ttneg8m25re81d.png
task-100-character-0-character-number: 25
task-100-character-0-id: awl8tng8e81d
task-100-character-1-alphabet: atemayar
task-100-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ayotvlelum25yv1c9h.png
task-100-character-1-character-number: 25
task-100-character-1-id: a1yovlluv1c9h
task-100-is-correct-answer: true
task-100-keypress: 
task-100-keypress_before_show_prompt_count: 
task-100-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-100-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-100-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-100-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-100-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-100-reaction-time: -1
task-100-time-of-doTask: 1302071132925
task-100-time-of-keypress: 
task-100-time-of-showCharacters: 1302071134376
task-101-are-same: true
task-101-character-0-alphabet: sylheti
task-101-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avslbykml6qh28ipb1s.png
task-101-character-0-character-number: 28
task-101-character-0-id: avlbkm6qpb1s
task-101-character-1-alphabet: sylheti
task-101-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s20y9glnoh2819duil.png
task-101-character-1-character-number: 28
task-101-character-1-id: a3209gno9duil
task-101-is-correct-answer: true
task-101-keypress: 
task-101-keypress_before_show_prompt_count: 
task-101-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-101-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-101-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-101-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-101-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-101-reaction-time: -1
task-101-time-of-doTask: 1302071139390
task-101-time-of-keypress: 
task-101-time-of-showCharacters: 1302071140935
task-102-are-same: true
task-102-character-0-alphabet: atemayar
task-102-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3a1et6jechm238ki335.png
task-102-character-0-character-number: 23
task-102-character-0-id: a31e6jchki335
task-102-character-1-alphabet: atemayar
task-102-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2a3ptsxe2zm23o4f65q.png
task-102-character-1-character-number: 23
task-102-character-1-id: a23psx2z4f65q
task-102-is-correct-answer: true
task-102-keypress: 
task-102-keypress_before_show_prompt_count: 
task-102-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-102-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-102-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-102-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-102-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-102-reaction-time: -1
task-102-time-of-doTask: 1302071145947
task-102-time-of-keypress: 
task-102-time-of-showCharacters: 1302071146718
task-103-are-same: true
task-103-character-0-alphabet: atemayar
task-103-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awal8ttneg8m25re81d.png
task-103-character-0-character-number: 25
task-103-character-0-id: awl8tng8e81d
task-103-character-1-alphabet: atemayar
task-103-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avalbtkme6qm25ipb1s.png
task-103-character-1-character-number: 25
task-103-character-1-id: avlbkm6qpb1s
task-103-is-correct-answer: true
task-103-keypress: 
task-103-keypress_before_show_prompt_count: 
task-103-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-103-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-103-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-103-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-103-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-103-reaction-time: -1
task-103-time-of-doTask: 1302071151731
task-103-time-of-keypress: 
task-103-time-of-showCharacters: 1302071152989
task-104-are-same: false
task-104-character-0-alphabet: tagalog
task-104-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amtynaplg5xa06zzw6q.png
task-104-character-0-character-number: 06
task-104-character-0-id: amynpl5xzw6q
task-104-character-1-alphabet: tagalog
task-104-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ta2a5pgyfa10ooa9ge.png
task-104-character-1-character-number: 10
task-104-character-1-id: a1a25pyfoa9ge
task-104-is-correct-answer: true
task-104-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725561628,""which"":110}
task-104-keypress_before_show_prompt_count: 0
task-104-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-104-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-104-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-104-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-104-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-104-reaction-time: 2226
task-104-time-of-doTask: 1302071158003
task-104-time-of-keypress: 1302071161628
task-104-time-of-showCharacters: 1302071159402
task-105-are-same: true
task-105-character-0-alphabet: sylheti
task-105-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2sduy38l80h20mjbrov.png
task-105-character-0-character-number: 20
task-105-character-0-id: a2du3880jbrov
task-105-character-1-alphabet: sylheti
task-105-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6sfjybvluzh20yrhm6.png
task-105-character-1-character-number: 20
task-105-character-1-id: a6fjbvuzrhm6
task-105-is-correct-answer: true
task-105-keypress: 
task-105-keypress_before_show_prompt_count: 
task-105-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-105-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-105-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-105-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-105-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-105-reaction-time: -1
task-105-time-of-doTask: 1302071162638
task-105-time-of-keypress: 
task-105-time-of-showCharacters: 1302071163591
task-106-are-same: false
task-106-character-0-alphabet: myanmar
task-106-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ammynypla5xn01zzw6q.png
task-106-character-0-character-number: 01
task-106-character-0-id: amynpl5xzw6q
task-106-character-1-alphabet: inuktitut
task-106-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayi0bnjcugyk032dhix.png
task-106-character-1-character-number: 03
task-106-character-1-id: ay0bjcgydhix
task-106-is-correct-answer: true
task-106-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725571212,""which"":110}
task-106-keypress_before_show_prompt_count: 0
task-106-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-106-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-106-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-106-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-106-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-106-reaction-time: 1074
task-106-time-of-doTask: 1302071168595
task-106-time-of-keypress: 1302071171213
task-106-time-of-showCharacters: 1302071170139
task-107-are-same: true
task-107-character-0-alphabet: myanmar
task-107-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mclyejahbn322x9yyn.png
task-107-character-0-character-number: 32
task-107-character-0-id: a1clejhbx9yyn
task-107-character-1-alphabet: myanmar
task-107-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ms3ynjaxhn32cehcip.png
task-107-character-1-character-number: 32
task-107-character-1-id: a1s3njxhehcip
task-107-is-correct-answer: true
task-107-keypress: 
task-107-keypress_before_show_prompt_count: 
task-107-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-107-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-107-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-107-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-107-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-107-reaction-time: -1
task-107-time-of-doTask: 1302071172223
task-107-time-of-keypress: 
task-107-time-of-showCharacters: 1302071172900
task-108-are-same: true
task-108-character-0-alphabet: sylheti
task-108-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sm0yktl6kh17ujezd1.png
task-108-character-0-character-number: 17
task-108-character-0-id: a3m0kt6kjezd1
task-108-character-1-alphabet: sylheti
task-108-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amsynypll5xh17zzw6q.png
task-108-character-1-character-number: 17
task-108-character-1-id: amynpl5xzw6q
task-108-is-correct-answer: true
task-108-keypress: 
task-108-keypress_before_show_prompt_count: 
task-108-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-108-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-108-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-108-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-108-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-108-reaction-time: -1
task-108-time-of-doTask: 1302071177913
task-108-time-of-keypress: 
task-108-time-of-showCharacters: 1302071178735
task-109-are-same: true
task-109-character-0-alphabet: inuktitut
task-109-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1iw3nfou0dk0377cf5t.png
task-109-character-0-character-number: 03
task-109-character-0-id: a1w3fo0d7cf5t
task-109-character-1-alphabet: inuktitut
task-109-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk03hep7xn.png
task-109-character-1-character-number: 03
task-109-character-1-id: a3mv1jtwep7xn
task-109-is-correct-answer: true
task-109-keypress: 
task-109-keypress_before_show_prompt_count: 
task-109-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-109-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-109-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-109-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-109-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-109-reaction-time: -1
task-109-time-of-doTask: 1302071183749
task-109-time-of-keypress: 
task-109-time-of-showCharacters: 1302071184398
task-11-are-same: false
task-11-character-0-alphabet: inuktitut
task-11-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayi0bnjcugyk032dhix.png
task-11-character-0-character-number: 03
task-11-character-0-id: ay0bjcgydhix
task-11-character-1-alphabet: inuktitut
task-11-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1iw3nfou0dk0277cf5t.png
task-11-character-1-character-number: 02
task-11-character-1-id: a1w3fo0d7cf5t
task-11-is-correct-answer: true
task-11-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725072508,""which"":115}
task-11-keypress_before_show_prompt_count: 0
task-11-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-11-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-11-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-11-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-11-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-11-reaction-time: 707
