calibration_task-0-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":107,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726383886,""which"":107}
calibration_task-23-reaction-time: 2584
calibration_task-23-time-of-doTask: 1302072058531
calibration_task-23-time-of-keypress: 1302072061763
calibration_task-23-time-of-showCharacters: 1302072059179
calibration_task-24-keypress: {""altKey"":false,""charCode"":102,""ctrlKey"":false,""keyCode"":102,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726465882,""which"":102}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 1940
calibration_task-24-time-of-doTask: 1302072062767
calibration_task-24-time-of-keypress: 1302072065882
calibration_task-24-time-of-showCharacters: 1302072063942
calibration_task-3-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":107,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726391412,""which"":107}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 334
calibration_task-3-time-of-doTask: 1302071990158
calibration_task-3-time-of-keypress: 1302071991412
calibration_task-3-time-of-showCharacters: 1302071991078
calibration_task-4-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726396972,""which"":106}
calibration_task-4-keypress_before_show_prompt_count: 1
calibration_task-4-reaction-time: 371
calibration_task-4-time-of-doTask: 1302071992414
calibration_task-4-time-of-keypress: 1302071996972
calibration_task-4-time-of-showCharacters: 1302071996601
calibration_task-5-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726399141,""which"":106}
calibration_task-5-keypress_before_show_prompt_count: 0
calibration_task-5-reaction-time: 528
calibration_task-5-time-of-doTask: 1302071997974
calibration_task-5-time-of-keypress: 1302071999141
calibration_task-5-time-of-showCharacters: 1302071998613
calibration_task-6-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726401882,""which"":106}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 335
calibration_task-6-time-of-doTask: 1302072000145
calibration_task-6-time-of-keypress: 1302072001882
calibration_task-6-time-of-showCharacters: 1302072001547
calibration_task-7-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726404354,""which"":106}
calibration_task-7-keypress_before_show_prompt_count: 0
calibration_task-7-reaction-time: 330
calibration_task-7-time-of-doTask: 1302072002885
calibration_task-7-time-of-keypress: 1302072004354
calibration_task-7-time-of-showCharacters: 1302072004024
calibration_task-8-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726406532,""which"":106}
calibration_task-8-keypress_before_show_prompt_count: 0
calibration_task-8-reaction-time: 317
calibration_task-8-time-of-doTask: 1302072005355
calibration_task-8-time-of-keypress: 1302072006532
calibration_task-8-time-of-showCharacters: 1302072006215
calibration_task-9-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726411589,""which"":106}
calibration_task-9-keypress_before_show_prompt_count: 1
calibration_task-9-reaction-time: 326
calibration_task-9-time-of-doTask: 1302072007533
calibration_task-9-time-of-keypress: 1302072011589
calibration_task-9-time-of-showCharacters: 1302072011263
duration: 0y 0d 0h 22m 29s 441ms
feedback: Nice and interesting
form-load-time: 1302071957169
form-submit-time: 1302073310030
jQuery.browser.mozilla: 
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: true
jQuery.browser.version: 534.16
jQuery.browser.webkit: true
navigator.appCodeName: Mozilla
navigator.appName: Netscape
navigator.appVersion: 5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16
navigator.vendor: Google Inc.
reject: 
screenAvailHeight: 734
screenAvailWidth: 1024
screenHeight: 768
screenWidth: 1024
submit: Submit
task-0-are-same: false
task-0-character-0-alphabet: atemayar
task-0-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1aqktu9emcm10gcvl35.png
task-0-character-0-character-number: 10
task-0-character-0-id: a1qku9mccvl35
task-0-character-1-alphabet: sylheti
task-0-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amsynypll5xh17zzw6q.png
task-0-character-1-character-number: 17
task-0-character-1-id: amynpl5xzw6q
task-0-is-correct-answer: true
task-0-keypress: {""altKey"":false,""charCode"":59,""ctrlKey"":false,""keyCode"":59,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726471673,""which"":59}
task-0-keypress_before_show_prompt_count: 0
task-0-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-0-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-0-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-0-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-0-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-0-reaction-time: 970
task-0-time-of-doTask: 1302072069833
task-0-time-of-keypress: 1302072071673
task-0-time-of-showCharacters: 1302072070703
task-1-are-same: true
task-1-character-0-alphabet: myanmar
task-1-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/admc8yvbakon01vocrr.png
task-1-character-0-character-number: 01
task-1-character-0-id: adc8vbkoocrr
task-1-character-1-alphabet: myanmar
task-1-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mj8ys7agin01uyto4a.png
task-1-character-1-character-number: 01
task-1-character-1-id: a1j8s7giyto4a
task-1-is-correct-answer: true
task-1-keypress: 
task-1-keypress_before_show_prompt_count: 
task-1-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-1-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-1-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-1-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-1-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-1-reaction-time: -1
task-1-time-of-doTask: 1302072072681
task-1-time-of-keypress: 
task-1-time-of-showCharacters: 1302072073625
task-10-are-same: true
task-10-character-0-alphabet: sylheti
task-10-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avslbykml6qh28ipb1s.png
task-10-character-0-character-number: 28
task-10-character-0-id: avlbkm6qpb1s
task-10-character-1-alphabet: sylheti
task-10-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2sduy38l80h28mjbrov.png
task-10-character-1-character-number: 28
task-10-character-1-id: a2du3880jbrov
task-10-is-correct-answer: true
task-10-keypress: 
task-10-keypress_before_show_prompt_count: 
task-10-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-10-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-10-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-10-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-10-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-10-reaction-time: -1
task-10-time-of-doTask: 1302072214706
task-10-time-of-keypress: 
task-10-time-of-showCharacters: 1302072215985
task-100-are-same: false
task-100-character-0-alphabet: korean
task-100-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3k9iovbrdme0451ekue.png
task-100-character-0-character-number: 04
task-100-character-0-id: a39ivbdm1ekue
task-100-character-1-alphabet: myanmar
task-100-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mj1yppa96n25qx14u0.png
task-100-character-1-character-number: 25
task-100-character-1-id: a3j1pp96x14u0
task-100-is-correct-answer: true
task-100-keypress: {""altKey"":false,""charCode"":108,""ctrlKey"":false,""keyCode"":108,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727147945,""which"":108}
task-100-keypress_before_show_prompt_count: 0
task-100-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-100-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-100-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-100-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-100-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-100-reaction-time: 899
task-100-time-of-doTask: 1302072745823
task-100-time-of-keypress: 1302072747945
task-100-time-of-showCharacters: 1302072747046
task-101-are-same: true
task-101-character-0-alphabet: sylheti
task-101-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h20n5spo8.png
task-101-character-0-character-number: 20
task-101-character-0-id: a30xq7555spo8
task-101-character-1-alphabet: sylheti
task-101-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2sduy38l80h20mjbrov.png
task-101-character-1-character-number: 20
task-101-character-1-id: a2du3880jbrov
task-101-is-correct-answer: true
task-101-keypress: 
task-101-keypress_before_show_prompt_count: 
task-101-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-101-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-101-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-101-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-101-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-101-reaction-time: -1
task-101-time-of-doTask: 1302072748954
task-101-time-of-keypress: 
task-101-time-of-showCharacters: 1302072749636
task-102-are-same: true
task-102-character-0-alphabet: sylheti
task-102-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a4s85y8nl7gh283gst4.png
task-102-character-0-character-number: 28
task-102-character-0-id: a4858n7ggst4
task-102-character-1-alphabet: sylheti
task-102-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h28n5spo8.png
task-102-character-1-character-number: 28
task-102-character-1-id: a30xq7555spo8
task-102-is-correct-answer: true
task-102-keypress: 
task-102-keypress_before_show_prompt_count: 
task-102-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-102-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-102-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-102-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-102-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-102-reaction-time: -1
task-102-time-of-doTask: 1302072754648
task-102-time-of-keypress: 
task-102-time-of-showCharacters: 1302072755291
task-103-are-same: false
task-103-character-0-alphabet: tagalog
task-103-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3tqaat9gqka026qumi2.png
task-103-character-0-character-number: 02
task-103-character-0-id: a3qat9qkqumi2
task-103-character-1-alphabet: sylheti
task-103-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sl2yfzlynh17s31zvf.png
task-103-character-1-character-number: 17
task-103-character-1-id: a1l2fzyn31zvf
task-103-is-correct-answer: true
task-103-keypress: {""altKey"":false,""charCode"":108,""ctrlKey"":false,""keyCode"":108,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727162815,""which"":108}
task-103-keypress_before_show_prompt_count: 0
task-103-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-103-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-103-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-103-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-103-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-103-reaction-time: 1020
task-103-time-of-doTask: 1302072760303
task-103-time-of-keypress: 1302072762815
task-103-time-of-showCharacters: 1302072761795
task-104-are-same: false
task-104-character-0-alphabet: myanmar
task-104-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1maeyguanfn2516e081.png
task-104-character-0-character-number: 25
task-104-character-0-id: a1aegunf6e081
task-104-character-1-alphabet: korean
task-104-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kdfoh6rdpe04di11ip.png
task-104-character-1-character-number: 04
task-104-character-1-id: a3dfh6dpi11ip
task-104-is-correct-answer: true
task-104-keypress: {""altKey"":false,""charCode"":108,""ctrlKey"":false,""keyCode"":108,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727165303,""which"":108}
task-104-keypress_before_show_prompt_count: 0
task-104-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-104-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-104-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-104-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-104-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-104-reaction-time: 874
task-104-time-of-doTask: 1302072763828
task-104-time-of-keypress: 1302072765303
task-104-time-of-showCharacters: 1302072764429
task-105-are-same: false
task-105-character-0-alphabet: korean
task-105-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kbbo99rmne2943zy37.png
task-105-character-0-character-number: 29
task-105-character-0-id: a3bb99mn3zy37
task-105-character-1-alphabet: atemayar
task-105-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3a1et6jechm238ki335.png
task-105-character-1-character-number: 23
task-105-character-1-id: a31e6jchki335
task-105-is-correct-answer: true
task-105-keypress: {""altKey"":false,""charCode"":108,""ctrlKey"":false,""keyCode"":108,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727169714,""which"":108}
task-105-keypress_before_show_prompt_count: 0
task-105-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-105-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-105-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-105-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-105-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-105-reaction-time: 1809
task-105-time-of-doTask: 1302072766314
task-105-time-of-keypress: 1302072769714
task-105-time-of-showCharacters: 1302072767905
task-106-are-same: true
task-106-character-0-alphabet: tagalog
task-106-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3tm0aktg6ka10ujezd1.png
task-106-character-0-character-number: 10
task-106-character-0-id: a3m0kt6kjezd1
task-106-character-1-alphabet: tagalog
task-106-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2tdua38g80a10mjbrov.png
task-106-character-1-character-number: 10
task-106-character-1-id: a2du3880jbrov
task-106-is-correct-answer: true
task-106-keypress: 
task-106-keypress_before_show_prompt_count: 
task-106-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-106-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-106-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-106-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-106-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-106-reaction-time: -1
task-106-time-of-doTask: 1302072770724
task-106-time-of-keypress: 
task-106-time-of-showCharacters: 1302072771966
task-107-are-same: true
task-107-character-0-alphabet: sylheti
task-107-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3snpy21laph19vfa18b.png
task-107-character-0-character-number: 19
task-107-character-0-id: a3np21apfa18b
task-107-character-1-alphabet: sylheti
task-107-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h19n5spo8.png
task-107-character-1-character-number: 19
task-107-character-1-id: a30xq7555spo8
task-107-is-correct-answer: true
task-107-keypress: 
task-107-keypress_before_show_prompt_count: 
task-107-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-107-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-107-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-107-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-107-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-107-reaction-time: -1
task-107-time-of-doTask: 1302072776977
task-107-time-of-keypress: 
task-107-time-of-showCharacters: 1302072778248
task-108-are-same: true
task-108-character-0-alphabet: atemayar
task-108-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avalbtkme6qm10ipb1s.png
task-108-character-0-character-number: 10
task-108-character-0-id: avlbkm6qpb1s
task-108-character-1-alphabet: atemayar
task-108-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1aj8ts7egim10uyto4a.png
task-108-character-1-character-number: 10
task-108-character-1-id: a1j8s7giyto4a
task-108-is-correct-answer: true
task-108-keypress: 
task-108-keypress_before_show_prompt_count: 
task-108-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-108-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-108-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-108-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-108-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-108-reaction-time: -1
task-108-time-of-doTask: 1302072783262
task-108-time-of-keypress: 
task-108-time-of-showCharacters: 1302072784848
task-109-are-same: false
task-109-character-0-alphabet: sylheti
task-109-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amsynypll5xh19zzw6q.png
task-109-character-0-character-number: 19
task-109-character-0-id: amynpl5xzw6q
task-109-character-1-alphabet: myanmar
task-109-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aym0byjcagyn322dhix.png
task-109-character-1-character-number: 32
task-109-character-1-id: ay0bjcgydhix
task-109-is-correct-answer: true
task-109-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":115,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727192116,""which"":115}
task-109-keypress_before_show_prompt_count: 0
task-109-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-109-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-109-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-109-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-109-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-109-reaction-time: 714
task-109-time-of-doTask: 1302072789860
task-109-time-of-keypress: 1302072792117
task-109-time-of-showCharacters: 1302072791403
task-11-are-same: true
task-11-character-0-alphabet: inuktitut
task-11-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2ipfnktughk03hg1ofp.png
task-11-character-0-character-number: 03
task-11-character-0-id: a2pfktghg1ofp
task-11-character-1-alphabet: inuktitut
task-11-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2iernnxue6k030jlm4x.png
task-11-character-1-character-number: 03
task-11-character-1-id: a2ernxe6jlm4x
task-11-is-correct-answer: true
task-11-keypress: 
task-11-keypress_before_show_prompt_count: 
task-11-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
