calibration_task-0-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728274683,""which"":35}
calibration_task-14-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728336476,""which"":35}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 736
calibration_task-14-time-of-doTask: 1302073934731
calibration_task-14-time-of-keypress: 1302073936477
calibration_task-14-time-of-showCharacters: 1302073935741
calibration_task-15-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728339385,""which"":35}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 421
calibration_task-15-time-of-doTask: 1302073937484
calibration_task-15-time-of-keypress: 1302073939386
calibration_task-15-time-of-showCharacters: 1302073938965
calibration_task-16-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728342563,""which"":35}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 794
calibration_task-16-time-of-doTask: 1302073940392
calibration_task-16-time-of-keypress: 1302073942563
calibration_task-16-time-of-showCharacters: 1302073941769
calibration_task-17-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728345655,""which"":35}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 645
calibration_task-17-time-of-doTask: 1302073943571
calibration_task-17-time-of-keypress: 1302073945655
calibration_task-17-time-of-showCharacters: 1302073945010
calibration_task-18-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728348261,""which"":35}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 566
calibration_task-18-time-of-doTask: 1302073946665
calibration_task-18-time-of-keypress: 1302073948261
calibration_task-18-time-of-showCharacters: 1302073947695
calibration_task-19-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728350980,""which"":35}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 640
calibration_task-19-time-of-doTask: 1302073949268
calibration_task-19-time-of-keypress: 1302073950981
calibration_task-19-time-of-showCharacters: 1302073950341
calibration_task-2-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728282806,""which"":35}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 1902
calibration_task-2-time-of-doTask: 1302073879961
calibration_task-2-time-of-keypress: 1302073882807
calibration_task-2-time-of-showCharacters: 1302073880905
calibration_task-20-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728353223,""which"":35}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 297
calibration_task-20-time-of-doTask: 1302073951989
calibration_task-20-time-of-keypress: 1302073953224
calibration_task-20-time-of-showCharacters: 1302073952927
calibration_task-21-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728355513,""which"":35}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 476
calibration_task-21-time-of-doTask: 1302073954230
calibration_task-21-time-of-keypress: 1302073955513
calibration_task-21-time-of-showCharacters: 1302073955037
calibration_task-22-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728358140,""which"":35}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 561
calibration_task-22-time-of-doTask: 1302073956519
calibration_task-22-time-of-keypress: 1302073958141
calibration_task-22-time-of-showCharacters: 1302073957580
calibration_task-23-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728361177,""which"":35}
calibration_task-23-keypress_before_show_prompt_count: 0
calibration_task-23-reaction-time: 503
calibration_task-23-time-of-doTask: 1302073959146
calibration_task-23-time-of-keypress: 1302073961177
calibration_task-23-time-of-showCharacters: 1302073960674
calibration_task-24-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728364270,""which"":35}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 565
calibration_task-24-time-of-doTask: 1302073962183
calibration_task-24-time-of-keypress: 1302073964271
calibration_task-24-time-of-showCharacters: 1302073963706
calibration_task-3-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728291981,""which"":35}
calibration_task-3-keypress_before_show_prompt_count: 1
calibration_task-3-reaction-time: 3899
calibration_task-3-time-of-doTask: 1302073883838
calibration_task-3-time-of-keypress: 1302073891984
calibration_task-3-time-of-showCharacters: 1302073888085
calibration_task-4-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728296527,""which"":35}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 2039
calibration_task-4-time-of-doTask: 1302073893025
calibration_task-4-time-of-keypress: 1302073896529
calibration_task-4-time-of-showCharacters: 1302073894490
calibration_task-5-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728307402,""which"":35}
calibration_task-5-keypress_before_show_prompt_count: 1
calibration_task-5-reaction-time: 4622
calibration_task-5-time-of-doTask: 1302073897552
calibration_task-5-time-of-keypress: 1302073907405
calibration_task-5-time-of-showCharacters: 1302073902783
calibration_task-6-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728310242,""which"":35}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 461
calibration_task-6-time-of-doTask: 1302073908455
calibration_task-6-time-of-keypress: 1302073910245
calibration_task-6-time-of-showCharacters: 1302073909784
calibration_task-7-keypress: {""altKey"":false,""charCode"":51,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728312542,""which"":51}
calibration_task-7-keypress_before_show_prompt_count: 0
calibration_task-7-reaction-time: 119
calibration_task-7-time-of-doTask: 1302073911264
calibration_task-7-time-of-keypress: 1302073912544
calibration_task-7-time-of-showCharacters: 1302073912425
calibration_task-8-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728318714,""which"":35}
calibration_task-8-keypress_before_show_prompt_count: 1
calibration_task-8-reaction-time: 1119
calibration_task-8-time-of-doTask: 1302073913569
calibration_task-8-time-of-keypress: 1302073918717
calibration_task-8-time-of-showCharacters: 1302073917598
calibration_task-9-keypress: {""altKey"":false,""charCode"":35,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301728322392,""which"":35}
calibration_task-9-keypress_before_show_prompt_count: 0
calibration_task-9-reaction-time: 1466
calibration_task-9-time-of-doTask: 1302073919754
calibration_task-9-time-of-keypress: 1302073922393
calibration_task-9-time-of-showCharacters: 1302073920927
duration: 0y 0d 0h 48m 45s 859ms
feedback: 
form-load-time: 1302073799259
form-submit-time: 1302076738220
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.16
jQuery.browser.webkit: 
navigator.appCodeName: Mozilla
navigator.appName: Netscape
navigator.appVersion: 5.0 (Windows; en-US)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16
navigator.vendor: 
reject: 
screenAvailHeight: 738
screenAvailWidth: 1024
screenHeight: 768
screenWidth: 1024
submit: Submit
task-0-are-same: false
task-0-character-0-alphabet: inuktitut
task-0-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3i15nxduddk01g8j4x8.png
task-0-character-0-character-number: 01
task-0-character-0-id: a315xddd8j4x8
task-0-character-1-alphabet: myanmar
task-0-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mstyvgajqn01bfl5kk.png
task-0-character-1-character-number: 01
task-0-character-1-id: a1stvgjqfl5kk
task-0-is-correct-answer: false
task-0-keypress: 
task-0-keypress_before_show_prompt_count: 
task-0-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-0-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-0-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-0-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-0-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-0-reaction-time: -1
task-0-time-of-doTask: 1302073969824
task-0-time-of-keypress: 
task-0-time-of-showCharacters: 1302073970450
task-1-are-same: false
task-1-character-0-alphabet: inuktitut
task-1-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2ipfnktughk01hg1ofp.png
task-1-character-0-character-number: 01
task-1-character-0-id: a2pfktghg1ofp
task-1-character-1-alphabet: myanmar
task-1-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mj1yppa96n32qx14u0.png
task-1-character-1-character-number: 32
task-1-character-1-id: a3j1pp96x14u0
task-1-is-correct-answer: true
task-1-keypress: {""altKey"":false,""charCode"":65,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728377658,""which"":65}
task-1-keypress_before_show_prompt_count: 0
task-1-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-1-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-1-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-1-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-1-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-1-reaction-time: 1203
task-1-time-of-doTask: 1302073975487
task-1-time-of-keypress: 1302073977658
task-1-time-of-showCharacters: 1302073976455
task-10-are-same: false
task-10-character-0-alphabet: tagalog
task-10-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1teharxgjpa06klsq0r.png
task-10-character-0-character-number: 06
task-10-character-0-id: a1ehrxjplsq0r
task-10-character-1-alphabet: myanmar
task-10-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mpkyuna3on32znkucn.png
task-10-character-1-character-number: 32
task-10-character-1-id: a3pkun3onkucn
task-10-is-correct-answer: true
task-10-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730172234,""which"":97}
task-10-keypress_before_show_prompt_count: 0
task-10-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-10-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-10-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-10-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-10-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-10-reaction-time: 2796
task-10-time-of-doTask: 1302075768356
task-10-time-of-keypress: 1302075772235
task-10-time-of-showCharacters: 1302075769439
task-100-are-same: false
task-100-character-0-alphabet: myanmar
task-100-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mj8ys7agin31uyto4a.png
task-100-character-0-character-number: 31
task-100-character-0-id: a1j8s7giyto4a
task-100-character-1-alphabet: atemayar
task-100-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aea0itbwet7m25easth.png
task-100-character-1-character-number: 25
task-100-character-1-id: ae0ibwt7asth
task-100-is-correct-answer: false
task-100-keypress: 
task-100-keypress_before_show_prompt_count: 
task-100-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-100-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-100-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-100-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-100-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-100-reaction-time: -1
task-100-time-of-doTask: 1302076210553
task-100-time-of-keypress: 
task-100-time-of-showCharacters: 1302076211950
task-101-are-same: true
task-101-character-0-alphabet: myanmar
task-101-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mj1yppa96n31qx14u0.png
task-101-character-0-character-number: 31
task-101-character-0-id: a3j1pp96x14u0
task-101-character-1-alphabet: myanmar
task-101-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mstyvgajqn31bfl5kk.png
task-101-character-1-character-number: 31
task-101-character-1-id: a1stvgjqfl5kk
task-101-is-correct-answer: true
task-101-keypress: 
task-101-keypress_before_show_prompt_count: 
task-101-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-101-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-101-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-101-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-101-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-101-reaction-time: -1
task-101-time-of-doTask: 1302076216980
task-101-time-of-keypress: 
task-101-time-of-showCharacters: 1302076218533
task-102-are-same: false
task-102-character-0-alphabet: sylheti
task-102-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2sduy38l80h20mjbrov.png
task-102-character-0-character-number: 20
task-102-character-0-id: a2du3880jbrov
task-102-character-1-alphabet: myanmar
task-102-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avmlbykma6qn25ipb1s.png
task-102-character-1-character-number: 25
task-102-character-1-id: avlbkm6qpb1s
task-102-is-correct-answer: false
task-102-keypress: 
task-102-keypress_before_show_prompt_count: 
task-102-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-102-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-102-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-102-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-102-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-102-reaction-time: -1
task-102-time-of-doTask: 1302076223549
task-102-time-of-keypress: 
task-102-time-of-showCharacters: 1302076225024
task-103-are-same: true
task-103-character-0-alphabet: sylheti
task-103-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3snpy21laph20vfa18b.png
task-103-character-0-character-number: 20
task-103-character-0-id: a3np21apfa18b
task-103-character-1-alphabet: sylheti
task-103-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ss3ynjlxhh20cehcip.png
task-103-character-1-character-number: 20
task-103-character-1-id: a1s3njxhehcip
task-103-is-correct-answer: true
task-103-keypress: 
task-103-keypress_before_show_prompt_count: 
task-103-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-103-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-103-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-103-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-103-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-103-reaction-time: -1
task-103-time-of-doTask: 1302076230054
task-103-time-of-keypress: 
task-103-time-of-showCharacters: 1302076231532
task-104-are-same: true
task-104-character-0-alphabet: sylheti
task-104-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2sduy38l80h28mjbrov.png
task-104-character-0-character-number: 28
task-104-character-0-id: a2du3880jbrov
task-104-character-1-alphabet: sylheti
task-104-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sfoyggltlh28wgo7n4.png
task-104-character-1-character-number: 28
task-104-character-1-id: a1foggtlgo7n4
task-104-is-correct-answer: true
task-104-keypress: 
task-104-keypress_before_show_prompt_count: 
task-104-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-104-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-104-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-104-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-104-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-104-reaction-time: -1
task-104-time-of-doTask: 1302076236562
task-104-time-of-keypress: 
task-104-time-of-showCharacters: 1302076237559
task-105-are-same: true
task-105-character-0-alphabet: inuktitut
task-105-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aei0inbwut7k01easth.png
task-105-character-0-character-number: 01
task-105-character-0-id: ae0ibwt7asth
task-105-character-1-alphabet: inuktitut
task-105-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3i15nxduddk01g8j4x8.png
task-105-character-1-character-number: 01
task-105-character-1-id: a315xddd8j4x8
task-105-is-correct-answer: true
task-105-keypress: 
task-105-keypress_before_show_prompt_count: 
task-105-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-105-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-105-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-105-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-105-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-105-reaction-time: -1
task-105-time-of-doTask: 1302076242601
task-105-time-of-keypress: 
task-105-time-of-showCharacters: 1302076243263
task-106-are-same: false
task-106-character-0-alphabet: atemayar
task-106-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awal8ttneg8m25re81d.png
task-106-character-0-character-number: 25
task-106-character-0-id: awl8tng8e81d
task-106-character-1-alphabet: inuktitut
task-106-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alijsnxtu6vk02r0a30.png
task-106-character-1-character-number: 02
task-106-character-1-id: aljsxt6v0a30
task-106-is-correct-answer: false
task-106-keypress: 
task-106-keypress_before_show_prompt_count: 
task-106-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-106-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-106-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-106-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-106-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-106-reaction-time: -1
task-106-time-of-doTask: 1302076248292
task-106-time-of-keypress: 
task-106-time-of-showCharacters: 1302076249348
task-107-are-same: false
task-107-character-0-alphabet: inuktitut
task-107-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avilbnkmu6qk02ipb1s.png
task-107-character-0-character-number: 02
task-107-character-0-id: avlbkm6qpb1s
task-107-character-1-alphabet: myanmar
task-107-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1maeyguanfn3216e081.png
task-107-character-1-character-number: 32
task-107-character-1-id: a1aegunf6e081
task-107-is-correct-answer: false
task-107-keypress: 
task-107-keypress_before_show_prompt_count: 
task-107-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-107-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-107-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-107-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-107-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-107-reaction-time: -1
task-107-time-of-doTask: 1302076254375
task-107-time-of-keypress: 
task-107-time-of-showCharacters: 1302076255732
task-108-are-same: false
task-108-character-0-alphabet: atemayar
task-108-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aea0itbwet7m23easth.png
task-108-character-0-character-number: 23
task-108-character-0-id: ae0ibwt7asth
task-108-character-1-alphabet: sylheti
task-108-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sqkyu9lmch20gcvl35.png
task-108-character-1-character-number: 20
task-108-character-1-id: a1qku9mccvl35
task-108-is-correct-answer: false
task-108-keypress: 
task-108-keypress_before_show_prompt_count: 
task-108-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-108-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-108-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-108-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-108-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-108-reaction-time: -1
task-108-time-of-doTask: 1302076260762
task-108-time-of-keypress: 
task-108-time-of-showCharacters: 1302076262140
task-109-are-same: true
task-109-character-0-alphabet: tagalog
task-109-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ta2a5pgyfa05ooa9ge.png
task-109-character-0-character-number: 05
task-109-character-0-id: a1a25pyfoa9ge
task-109-character-1-alphabet: tagalog
task-109-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avtlbakmg6qa05ipb1s.png
task-109-character-1-character-number: 05
task-109-character-1-id: avlbkm6qpb1s
task-109-is-correct-answer: false
task-109-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730670051,""which"":97}
task-109-keypress_before_show_prompt_count: 0
task-109-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-109-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-109-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-109-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-109-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-109-reaction-time: 2072
task-109-time-of-doTask: 1302076267169
task-109-time-of-keypress: 1302076270051
task-109-time-of-showCharacters: 1302076267979
task-11-are-same: true
task-11-character-0-alphabet: atemayar
task-11-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1az5t9eeb5m108sfxpy.png
task-11-character-0-character-number: 10
task-11-character-0-id: a1z59eb5sfxpy
task-11-character-1-alphabet: atemayar
task-11-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aea0itbwet7m10easth.png
task-11-character-1-character-number: 10
task-11-character-1-id: ae0ibwt7asth
task-11-is-correct-answer: false
task-11-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730175565,""which"":97}
task-11-keypress_before_show_prompt_count: 0
task-11-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-11-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-11-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-11-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-11-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-11-reaction-time: 729
task-11-time-of-doTask: 1302075773263
