calibration_task-0-keypress: {""altKey"":false,""charCode"":118,""ctrlKey"":false,""keyCode"":118,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448651488,""which"":118}
calibration_task-21-keypress: {""altKey"":false,""charCode"":121,""ctrlKey"":false,""keyCode"":121,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448715928,""which"":121}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 479
calibration_task-21-time-of-doTask: 1304362314121
calibration_task-21-time-of-keypress: 1304362315928
calibration_task-21-time-of-showCharacters: 1304362315449
calibration_task-22-keypress: {""altKey"":false,""charCode"":121,""ctrlKey"":false,""keyCode"":121,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448718440,""which"":121}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 655
calibration_task-22-time-of-doTask: 1304362316931
calibration_task-22-time-of-keypress: 1304362318440
calibration_task-22-time-of-showCharacters: 1304362317785
calibration_task-23-keypress: {""altKey"":false,""charCode"":121,""ctrlKey"":false,""keyCode"":121,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448720927,""which"":121}
calibration_task-23-keypress_before_show_prompt_count: 0
calibration_task-23-reaction-time: 299
calibration_task-23-time-of-doTask: 1304362319443
calibration_task-23-time-of-keypress: 1304362320927
calibration_task-23-time-of-showCharacters: 1304362320628
calibration_task-24-keypress: {""altKey"":false,""charCode"":121,""ctrlKey"":false,""keyCode"":121,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448723328,""which"":121}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 480
calibration_task-24-time-of-doTask: 1304362321929
calibration_task-24-time-of-keypress: 1304362323328
calibration_task-24-time-of-showCharacters: 1304362322848
calibration_task-3-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448663109,""which"":103}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 1108
calibration_task-3-time-of-doTask: 1304362260438
calibration_task-3-time-of-keypress: 1304362263109
calibration_task-3-time-of-showCharacters: 1304362262001
calibration_task-4-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448665882,""which"":103}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 592
calibration_task-4-time-of-doTask: 1304362264125
calibration_task-4-time-of-keypress: 1304362265883
calibration_task-4-time-of-showCharacters: 1304362265291
calibration_task-5-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448669380,""which"":103}
calibration_task-5-keypress_before_show_prompt_count: 0
calibration_task-5-reaction-time: 1176
calibration_task-5-time-of-doTask: 1304362266885
calibration_task-5-time-of-keypress: 1304362269380
calibration_task-5-time-of-showCharacters: 1304362268204
calibration_task-6-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448672226,""which"":103}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 680
calibration_task-6-time-of-doTask: 1304362270388
calibration_task-6-time-of-keypress: 1304362272226
calibration_task-6-time-of-showCharacters: 1304362271546
calibration_task-7-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448674244,""which"":103}
calibration_task-7-keypress_before_show_prompt_count: 0
calibration_task-7-reaction-time: 237
calibration_task-7-time-of-doTask: 1304362273227
calibration_task-7-time-of-keypress: 1304362274244
calibration_task-7-time-of-showCharacters: 1304362274007
calibration_task-8-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448676950,""which"":103}
calibration_task-8-keypress_before_show_prompt_count: 0
calibration_task-8-reaction-time: 328
calibration_task-8-time-of-doTask: 1304362275247
calibration_task-8-time-of-keypress: 1304362276950
calibration_task-8-time-of-showCharacters: 1304362276622
calibration_task-9-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448679832,""which"":103}
calibration_task-9-keypress_before_show_prompt_count: 0
calibration_task-9-reaction-time: 392
calibration_task-9-time-of-doTask: 1304362277966
calibration_task-9-time-of-keypress: 1304362279833
calibration_task-9-time-of-showCharacters: 1304362279441
duration: 0y 0d 0h 22m 17s 532ms
feedback: 
form-load-time: 1304362191825
form-submit-time: 1304363533772
jQuery.browser.mozilla: 
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: true
jQuery.browser.version: 534.16
jQuery.browser.webkit: true
navigator.appCodeName: Mozilla
navigator.appName: Netscape
navigator.appVersion: 5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16
navigator.vendor: Google Inc.
reject: 
screenAvailHeight: 738
screenAvailWidth: 1024
screenHeight: 768
screenWidth: 1024
submit: Submit
task-0-are-same: true
task-0-character-0-alphabet: korean
task-0-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kumohcrrje04j9zfdp.png
task-0-character-0-character-number: 04
task-0-character-0-id: a1umhcrj9zfdp
task-0-character-1-alphabet: korean
task-0-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2keronxre6e040jlm4x.png
task-0-character-1-character-number: 04
task-0-character-1-id: a2ernxe6jlm4x
task-0-is-correct-answer: true
task-0-keypress: 
task-0-keypress_before_show_prompt_count: 
task-0-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-0-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-0-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-0-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-0-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-0-reaction-time: -1
task-0-time-of-doTask: 1304362328503
task-0-time-of-keypress: 
task-0-time-of-showCharacters: 1304362329165
task-1-are-same: false
task-1-character-0-alphabet: sylheti
task-1-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sqkyu9lmch17gcvl35.png
task-1-character-0-character-number: 17
task-1-character-0-id: a1qku9mccvl35
task-1-character-1-alphabet: tagalog
task-1-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ts3anjgxha10cehcip.png
task-1-character-1-character-number: 10
task-1-character-1-id: a1s3njxhehcip
task-1-is-correct-answer: true
task-1-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304448737416,""which"":103}
task-1-keypress_before_show_prompt_count: 0
task-1-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-1-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-1-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-1-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-1-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-1-reaction-time: 1792
task-1-time-of-doTask: 1304362334185
task-1-time-of-keypress: 1304362337416
task-1-time-of-showCharacters: 1304362335624
task-10-are-same: true
task-10-character-0-alphabet: sylheti
task-10-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avslbykml6qh28ipb1s.png
task-10-character-0-character-number: 28
task-10-character-0-id: avlbkm6qpb1s
task-10-character-1-alphabet: sylheti
task-10-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3snpy21laph28vfa18b.png
task-10-character-1-character-number: 28
task-10-character-1-id: a3np21apfa18b
task-10-is-correct-answer: true
task-10-keypress: 
task-10-keypress_before_show_prompt_count: 
task-10-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-10-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-10-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-10-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-10-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-10-reaction-time: -1
task-10-time-of-doTask: 1304362399479
task-10-time-of-keypress: 
task-10-time-of-showCharacters: 1304362400597
task-100-are-same: false
task-100-character-0-alphabet: myanmar
task-100-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2mpfyktaghn01hg1ofp.png
task-100-character-0-character-number: 01
task-100-character-0-id: a2pfktghg1ofp
task-100-character-1-alphabet: atemayar
task-100-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1az5t9eeb5m238sfxpy.png
task-100-character-1-character-number: 23
task-100-character-1-id: a1z59eb5sfxpy
task-100-is-correct-answer: true
task-100-keypress: {""altKey"":false,""charCode"":118,""ctrlKey"":false,""keyCode"":118,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304449319798,""which"":118}
task-100-keypress_before_show_prompt_count: 0
task-100-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-100-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-100-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-100-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-100-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-100-reaction-time: 3193
task-100-time-of-doTask: 1304362915274
task-100-time-of-keypress: 1304362919798
task-100-time-of-showCharacters: 1304362916605
task-101-are-same: true
task-101-character-0-alphabet: tagalog
task-101-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ta2a5pgyfa10ooa9ge.png
task-101-character-0-character-number: 10
task-101-character-0-id: a1a25pyfoa9ge
task-101-character-1-alphabet: tagalog
task-101-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ti9a2agaca10zrkacw.png
task-101-character-1-character-number: 10
task-101-character-1-id: a1i92aacrkacw
task-101-is-correct-answer: false
task-101-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":110,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304449324905,""which"":110}
task-101-keypress_before_show_prompt_count: 0
task-101-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-101-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-101-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-101-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-101-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-101-reaction-time: 3429
task-101-time-of-doTask: 1304362920816
task-101-time-of-keypress: 1304362924905
task-101-time-of-showCharacters: 1304362921476
task-102-are-same: true
task-102-character-0-alphabet: korean
task-102-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ks3onjrxhe39cehcip.png
task-102-character-0-character-number: 39
task-102-character-0-id: a1s3njxhehcip
task-102-character-1-alphabet: korean
task-102-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kudoqvr4pe39ufypkn.png
task-102-character-1-character-number: 39
task-102-character-1-id: a1udqv4pfypkn
task-102-is-correct-answer: false
task-102-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304449329023,""which"":98}
task-102-keypress_before_show_prompt_count: 0
task-102-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-102-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-102-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-102-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-102-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-102-reaction-time: 2086
task-102-time-of-doTask: 1304362925921
task-102-time-of-keypress: 1304362929023
task-102-time-of-showCharacters: 1304362926937
task-103-are-same: false
task-103-character-0-alphabet: korean
task-103-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kudoqvr4pe39ufypkn.png
task-103-character-0-character-number: 39
task-103-character-0-id: a1udqv4pfypkn
task-103-character-1-alphabet: myanmar
task-103-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/admc8yvbakon32vocrr.png
task-103-character-1-character-number: 32
task-103-character-1-id: adc8vbkoocrr
task-103-is-correct-answer: true
task-103-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304449332312,""which"":98}
task-103-keypress_before_show_prompt_count: 0
task-103-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-103-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-103-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-103-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-103-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-103-reaction-time: 1449
task-103-time-of-doTask: 1304362930048
task-103-time-of-keypress: 1304362932312
task-103-time-of-showCharacters: 1304362930863
task-104-are-same: false
task-104-character-0-alphabet: sylheti
task-104-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alsjsyxtl6vh17r0a30.png
task-104-character-0-character-number: 17
task-104-character-0-id: aljsxt6v0a30
task-104-character-1-alphabet: sylheti
task-104-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sm0yktl6kh19ujezd1.png
task-104-character-1-character-number: 19
task-104-character-1-id: a3m0kt6kjezd1
task-104-is-correct-answer: true
task-104-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304449336005,""which"":98}
task-104-keypress_before_show_prompt_count: 0
task-104-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-104-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-104-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-104-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-104-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-104-reaction-time: 1340
task-104-time-of-doTask: 1304362933336
task-104-time-of-keypress: 1304362936005
task-104-time-of-showCharacters: 1304362934665
task-105-are-same: true
task-105-character-0-alphabet: tagalog
task-105-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1t2rafygr8a02edbn79.png
task-105-character-0-character-number: 02
task-105-character-0-id: a12rfyr8dbn79
task-105-character-1-alphabet: tagalog
task-105-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/agthraklge9a02jvf6z.png
task-105-character-1-character-number: 02
task-105-character-1-id: aghrkle9vf6z
task-105-is-correct-answer: false
task-105-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":110,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304449341506,""which"":110}
task-105-keypress_before_show_prompt_count: 0
task-105-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-105-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-105-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-105-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-105-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-105-reaction-time: 3238
task-105-time-of-doTask: 1304362937009
task-105-time-of-keypress: 1304362941506
task-105-time-of-showCharacters: 1304362938268
task-106-are-same: true
task-106-character-0-alphabet: myanmar
task-106-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avmlbykma6qn01ipb1s.png
task-106-character-0-character-number: 01
task-106-character-0-id: avlbkm6qpb1s
task-106-character-1-alphabet: myanmar
task-106-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ammynypla5xn01zzw6q.png
task-106-character-1-character-number: 01
task-106-character-1-id: amynpl5xzw6q
task-106-is-correct-answer: true
task-106-keypress: 
task-106-keypress_before_show_prompt_count: 
task-106-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-106-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-106-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-106-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-106-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-106-reaction-time: -1
task-106-time-of-doTask: 1304362942517
task-106-time-of-keypress: 
task-106-time-of-showCharacters: 1304362943540
task-107-are-same: true
task-107-character-0-alphabet: inuktitut
task-107-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk03hep7xn.png
task-107-character-0-character-number: 03
task-107-character-0-id: a3mv1jtwep7xn
task-107-character-1-alphabet: inuktitut
task-107-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3i15nxduddk03g8j4x8.png
task-107-character-1-character-number: 03
task-107-character-1-id: a315xddd8j4x8
task-107-is-correct-answer: true
task-107-keypress: 
task-107-keypress_before_show_prompt_count: 
task-107-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-107-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-107-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-107-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-107-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-107-reaction-time: -1
task-107-time-of-doTask: 1304362948582
task-107-time-of-keypress: 
task-107-time-of-showCharacters: 1304362950083
task-108-are-same: true
task-108-character-0-alphabet: tagalog
task-108-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ts3anjgxha02cehcip.png
task-108-character-0-character-number: 02
task-108-character-0-id: a1s3njxhehcip
task-108-character-1-alphabet: tagalog
task-108-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3tqaat9gqka026qumi2.png
task-108-character-1-character-number: 02
task-108-character-1-id: a3qat9qkqumi2
task-108-is-correct-answer: true
task-108-keypress: 
task-108-keypress_before_show_prompt_count: 
task-108-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-108-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-108-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-108-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-108-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-108-reaction-time: -1
task-108-time-of-doTask: 1304362955084
task-108-time-of-keypress: 
task-108-time-of-showCharacters: 1304362955718
task-109-are-same: false
task-109-character-0-alphabet: inuktitut
task-109-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3iqant9uqkk116qumi2.png
task-109-character-0-character-number: 11
task-109-character-0-id: a3qat9qkqumi2
task-109-character-1-alphabet: sylheti
task-109-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amsynypll5xh20zzw6q.png
task-109-character-1-character-number: 20
task-109-character-1-id: amynpl5xzw6q
task-109-is-correct-answer: true
task-109-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1304449363175,""which"":98}
task-109-keypress_before_show_prompt_count: 0
task-109-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-109-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-109-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-109-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-109-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-109-reaction-time: 1284
task-109-time-of-doTask: 1304362960732
task-109-time-of-keypress: 1304362963175
task-109-time-of-showCharacters: 1304362961891
task-11-are-same: false
task-11-character-0-alphabet: sylheti
task-11-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh28h5n03.png
task-11-character-0-character-number: 28
task-11-character-0-id: atvyxlwe5n03
task-11-character-1-alphabet: atemayar
