calibration_task-0-keypress: {""altKey"":false,""charCode"":66,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":true,""timeStamp"":1301727066074,""which"":66}
calibration_task-13-time-of-doTask: 1302072707347
calibration_task-13-time-of-keypress: 1302072711288
calibration_task-13-time-of-showCharacters: 1302072711137
calibration_task-14-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727113472,""which"":97}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 268
calibration_task-14-time-of-doTask: 1302072712292
calibration_task-14-time-of-keypress: 1302072713473
calibration_task-14-time-of-showCharacters: 1302072713205
calibration_task-15-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727115536,""which"":97}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 258
calibration_task-15-time-of-doTask: 1302072714476
calibration_task-15-time-of-keypress: 1302072715536
calibration_task-15-time-of-showCharacters: 1302072715278
calibration_task-16-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727117952,""which"":97}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 246
calibration_task-16-time-of-doTask: 1302072716540
calibration_task-16-time-of-keypress: 1302072717953
calibration_task-16-time-of-showCharacters: 1302072717707
calibration_task-17-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727120496,""which"":97}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 233
calibration_task-17-time-of-doTask: 1302072718954
calibration_task-17-time-of-keypress: 1302072720496
calibration_task-17-time-of-showCharacters: 1302072720263
calibration_task-18-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727122976,""which"":97}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 165
calibration_task-18-time-of-doTask: 1302072721499
calibration_task-18-time-of-keypress: 1302072722976
calibration_task-18-time-of-showCharacters: 1302072722811
calibration_task-19-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727125224,""which"":97}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 220
calibration_task-19-time-of-doTask: 1302072723980
calibration_task-19-time-of-keypress: 1302072725224
calibration_task-19-time-of-showCharacters: 1302072725004
calibration_task-2-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727076849,""which"":100}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 310
calibration_task-2-time-of-doTask: 1302072675764
calibration_task-2-time-of-keypress: 1302072676850
calibration_task-2-time-of-showCharacters: 1302072676540
calibration_task-20-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727127664,""which"":97}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 215
calibration_task-20-time-of-doTask: 1302072726227
calibration_task-20-time-of-keypress: 1302072727664
calibration_task-20-time-of-showCharacters: 1302072727449
calibration_task-21-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727130288,""which"":97}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 142
calibration_task-21-time-of-doTask: 1302072728667
calibration_task-21-time-of-keypress: 1302072730288
calibration_task-21-time-of-showCharacters: 1302072730146
calibration_task-22-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727132288,""which"":97}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 249
calibration_task-22-time-of-doTask: 1302072731291
calibration_task-22-time-of-keypress: 1302072732288
calibration_task-22-time-of-showCharacters: 1302072732039
calibration_task-23-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727140527,""which"":97}
calibration_task-23-keypress_before_show_prompt_count: 5
calibration_task-23-reaction-time: 245
calibration_task-23-time-of-doTask: 1302072733292
calibration_task-23-time-of-keypress: 1302072740528
calibration_task-23-time-of-showCharacters: 1302072740283
calibration_task-24-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727142903,""which"":115}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 233
calibration_task-24-time-of-doTask: 1302072741531
calibration_task-24-time-of-keypress: 1302072742903
calibration_task-24-time-of-showCharacters: 1302072742670
calibration_task-3-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727078785,""which"":100}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 259
calibration_task-3-time-of-doTask: 1302072677853
calibration_task-3-time-of-keypress: 1302072678785
calibration_task-3-time-of-showCharacters: 1302072678526
calibration_task-4-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727084073,""which"":100}
calibration_task-4-keypress_before_show_prompt_count: 1
calibration_task-4-reaction-time: 265
calibration_task-4-time-of-doTask: 1302072679789
calibration_task-4-time-of-keypress: 1302072684073
calibration_task-4-time-of-showCharacters: 1302072683808
calibration_task-5-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727086497,""which"":97}
calibration_task-5-keypress_before_show_prompt_count: 0
calibration_task-5-reaction-time: 290
calibration_task-5-time-of-doTask: 1302072685078
calibration_task-5-time-of-keypress: 1302072686497
calibration_task-5-time-of-showCharacters: 1302072686207
calibration_task-6-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727089241,""which"":97}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 207
calibration_task-6-time-of-doTask: 1302072687501
calibration_task-6-time-of-keypress: 1302072689241
calibration_task-6-time-of-showCharacters: 1302072689034
calibration_task-7-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727091809,""which"":97}
calibration_task-7-keypress_before_show_prompt_count: 0
calibration_task-7-reaction-time: 222
calibration_task-7-time-of-doTask: 1302072690244
calibration_task-7-time-of-keypress: 1302072691809
calibration_task-7-time-of-showCharacters: 1302072691587
calibration_task-8-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727093865,""which"":97}
calibration_task-8-keypress_before_show_prompt_count: 0
calibration_task-8-reaction-time: 264
calibration_task-8-time-of-doTask: 1302072692812
calibration_task-8-time-of-keypress: 1302072693865
calibration_task-8-time-of-showCharacters: 1302072693601
calibration_task-9-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727096601,""which"":97}
calibration_task-9-keypress_before_show_prompt_count: 0
calibration_task-9-reaction-time: 262
calibration_task-9-time-of-doTask: 1302072694869
calibration_task-9-time-of-keypress: 1302072696601
calibration_task-9-time-of-showCharacters: 1302072696339
duration: 0y 0d 0h 19m 15s 719ms
feedback: That was really long.
form-load-time: 1302072639615
form-submit-time: 1302073798036
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 2.0
jQuery.browser.webkit: 
navigator.appCodeName: Mozilla
navigator.appName: Netscape
navigator.appVersion: 5.0 (Macintosh)
navigator.platform: MacIntel
navigator.userAgent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0) Gecko/20100101 Firefox/4.0
navigator.vendor: 
reject: 
screenAvailHeight: 778
screenAvailWidth: 1276
screenHeight: 800
screenWidth: 1280
submit: Submit
task-0-are-same: true
task-0-character-0-alphabet: sylheti
task-0-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3spkyunl3oh17znkucn.png
task-0-character-0-character-number: 17
task-0-character-0-id: a3pkun3onkucn
task-0-character-1-alphabet: sylheti
task-0-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2sduy38l80h17mjbrov.png
task-0-character-1-character-number: 17
task-0-character-1-id: a2du3880jbrov
task-0-is-correct-answer: true
task-0-keypress: 
task-0-keypress_before_show_prompt_count: 
task-0-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-0-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-0-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-0-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-0-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-0-reaction-time: -1
task-0-time-of-doTask: 1302072766219
task-0-time-of-keypress: 
task-0-time-of-showCharacters: 1302072767640
task-1-are-same: false
task-1-character-0-alphabet: sylheti
task-1-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sm0yktl6kh17ujezd1.png
task-1-character-0-character-number: 17
task-1-character-0-id: a3m0kt6kjezd1
task-1-character-1-alphabet: atemayar
task-1-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alajstxte6vm23r0a30.png
task-1-character-1-character-number: 23
task-1-character-1-id: aljsxt6v0a30
task-1-is-correct-answer: true
task-1-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727174399,""which"":115}
task-1-keypress_before_show_prompt_count: 0
task-1-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-1-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-1-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-1-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-1-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-1-reaction-time: 777
task-1-time-of-doTask: 1302072772655
task-1-time-of-keypress: 1302072774399
task-1-time-of-showCharacters: 1302072773622
task-10-are-same: false
task-10-character-0-alphabet: atemayar
task-10-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/awal8ttneg8m06re81d.png
task-10-character-0-character-number: 06
task-10-character-0-id: awl8tng8e81d
task-10-character-1-alphabet: inuktitut
task-10-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1i2rnfyur8k11edbn79.png
task-10-character-1-character-number: 11
task-10-character-1-id: a12rfyr8dbn79
task-10-is-correct-answer: true
task-10-keypress: {""altKey"":false,""charCode"":115,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727224205,""which"":115}
task-10-keypress_before_show_prompt_count: 0
task-10-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-10-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-10-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-10-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-10-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-10-reaction-time: 692
task-10-time-of-doTask: 1302072822288
task-10-time-of-keypress: 1302072824205
task-10-time-of-showCharacters: 1302072823513
task-100-are-same: false
task-100-character-0-alphabet: inuktitut
task-100-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1i2rnfyur8k02edbn79.png
task-100-character-0-character-number: 02
task-100-character-0-id: a12rfyr8dbn79
task-100-character-1-alphabet: korean
task-100-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajk6uoper9me287larg.png
task-100-character-1-character-number: 28
task-100-character-1-id: aj6upe9mlarg
task-100-is-correct-answer: true
task-100-keypress: {""altKey"":false,""charCode"":122,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727645737,""which"":122}
task-100-keypress_before_show_prompt_count: 0
task-100-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-100-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-100-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-100-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-100-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-100-reaction-time: 583
task-100-time-of-doTask: 1302073244188
task-100-time-of-keypress: 1302073245737
task-100-time-of-showCharacters: 1302073245154
task-101-are-same: true
task-101-character-0-alphabet: atemayar
task-101-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1az5t9eeb5m258sfxpy.png
task-101-character-0-character-number: 25
task-101-character-0-id: a1z59eb5sfxpy
task-101-character-1-alphabet: atemayar
task-101-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2a3ptsxe2zm25o4f65q.png
task-101-character-1-character-number: 25
task-101-character-1-id: a23psx2z4f65q
task-101-is-correct-answer: false
task-101-keypress: {""altKey"":false,""charCode"":122,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727648761,""which"":122}
task-101-keypress_before_show_prompt_count: 0
task-101-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-101-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-101-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-101-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-101-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-101-reaction-time: 427
task-101-time-of-doTask: 1302073246746
task-101-time-of-keypress: 1302073248761
task-101-time-of-showCharacters: 1302073248334
task-102-are-same: true
task-102-character-0-alphabet: tagalog
task-102-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/agthraklge9a02jvf6z.png
task-102-character-0-character-number: 02
task-102-character-0-id: aghrkle9vf6z
task-102-character-1-alphabet: tagalog
task-102-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amtynaplg5xa02zzw6q.png
task-102-character-1-character-number: 02
task-102-character-1-id: amynpl5xzw6q
task-102-is-correct-answer: true
task-102-keypress: 
task-102-keypress_before_show_prompt_count: 
task-102-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-102-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-102-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-102-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-102-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-102-reaction-time: -1
task-102-time-of-doTask: 1302073249770
task-102-time-of-keypress: 
task-102-time-of-showCharacters: 1302073251097
task-103-are-same: false
task-103-character-0-alphabet: myanmar
task-103-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3mqayt9aqkn316qumi2.png
task-103-character-0-character-number: 31
task-103-character-0-id: a3qat9qkqumi2
task-103-character-1-alphabet: korean
task-103-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aakv4opzrxde287oebd.png
task-103-character-1-character-number: 28
task-103-character-1-id: aav4pzxdoebd
task-103-is-correct-answer: true
task-103-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727657889,""which"":110}
task-103-keypress_before_show_prompt_count: 0
task-103-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-103-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-103-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-103-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-103-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-103-reaction-time: 585
task-103-time-of-doTask: 1302073256109
task-103-time-of-keypress: 1302073257889
task-103-time-of-showCharacters: 1302073257304
task-104-are-same: false
task-104-character-0-alphabet: tagalog
task-104-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tyoavlglua05yv1c9h.png
task-104-character-0-character-number: 05
task-104-character-0-id: a1yovlluv1c9h
task-104-character-1-alphabet: myanmar
task-104-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mumyhcarjn01j9zfdp.png
task-104-character-1-character-number: 01
task-104-character-1-id: a1umhcrj9zfdp
task-104-is-correct-answer: true
task-104-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727660657,""which"":110}
task-104-keypress_before_show_prompt_count: 0
task-104-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-104-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-104-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-104-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-104-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-104-reaction-time: 688
task-104-time-of-doTask: 1302073258898
task-104-time-of-keypress: 1302073260657
task-104-time-of-showCharacters: 1302073259969
task-105-are-same: true
task-105-character-0-alphabet: inuktitut
task-105-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avilbnkmu6qk02ipb1s.png
task-105-character-0-character-number: 02
task-105-character-0-id: avlbkm6qpb1s
task-105-character-1-alphabet: inuktitut
task-105-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1iqknu9umck02gcvl35.png
task-105-character-1-character-number: 02
task-105-character-1-id: a1qku9mccvl35
task-105-is-correct-answer: true
task-105-keypress: 
task-105-keypress_before_show_prompt_count: 
task-105-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-105-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-105-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-105-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-105-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-105-reaction-time: -1
task-105-time-of-doTask: 1302073261668
task-105-time-of-keypress: 
task-105-time-of-showCharacters: 1302073262365
task-106-are-same: true
task-106-character-0-alphabet: atemayar
task-106-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avalbtkme6qm10ipb1s.png
task-106-character-0-character-number: 10
task-106-character-0-id: avlbkm6qpb1s
task-106-character-1-alphabet: atemayar
task-106-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3am0tkte6km10ujezd1.png
task-106-character-1-character-number: 10
task-106-character-1-id: a3m0kt6kjezd1
task-106-is-correct-answer: true
task-106-keypress: 
task-106-keypress_before_show_prompt_count: 
task-106-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-106-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-106-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-106-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-106-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-106-reaction-time: -1
task-106-time-of-doTask: 1302073267377
task-106-time-of-keypress: 
task-106-time-of-showCharacters: 1302073268836
task-107-are-same: true
task-107-character-0-alphabet: sylheti
task-107-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sm0yktl6kh19ujezd1.png
task-107-character-0-character-number: 19
task-107-character-0-id: a3m0kt6kjezd1
task-107-character-1-alphabet: sylheti
task-107-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alsjsyxtl6vh19r0a30.png
task-107-character-1-character-number: 19
task-107-character-1-id: aljsxt6v0a30
task-107-is-correct-answer: true
task-107-keypress: 
task-107-keypress_before_show_prompt_count: 
task-107-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-107-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-107-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-107-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-107-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-107-reaction-time: -1
task-107-time-of-doTask: 1302073273850
task-107-time-of-keypress: 
task-107-time-of-showCharacters: 1302073274865
task-108-are-same: false
task-108-character-0-alphabet: inuktitut
task-108-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3inono9uk3k02cy1yu5.png
task-108-character-0-character-number: 02
task-108-character-0-id: a3noo9k3y1yu5
task-108-character-1-alphabet: myanmar
task-108-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/admc8yvbakon32vocrr.png
task-108-character-1-character-number: 32
task-108-character-1-id: adc8vbkoocrr
task-108-is-correct-answer: true
task-108-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727682272,""which"":110}
task-108-keypress_before_show_prompt_count: 0
task-108-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-108-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-108-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-108-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-108-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-108-reaction-time: 805
task-108-time-of-doTask: 1302073279877
task-108-time-of-keypress: 1302073282273
task-108-time-of-showCharacters: 1302073281468
task-109-are-same: false
task-109-character-0-alphabet: tagalog
task-109-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amtynaplg5xa06zzw6q.png
task-109-character-0-character-number: 06
task-109-character-0-id: amynpl5xzw6q
task-109-character-1-alphabet: sylheti
task-109-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ays0byjclgyh202dhix.png
task-109-character-1-character-number: 20
task-109-character-1-id: ay0bjcgydhix
task-109-is-correct-answer: true
task-109-keypress: {""altKey"":false,""charCode"":110,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727684712,""which"":110}
task-109-keypress_before_show_prompt_count: 0
task-109-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-109-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-109-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-109-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-109-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-109-reaction-time: 615
task-109-time-of-doTask: 1302073283282
task-109-time-of-keypress: 1302073284712
task-109-time-of-showCharacters: 1302073284097
task-11-are-same: true
task-11-character-0-alphabet: myanmar
task-11-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajmf6y6jawen317n7bx.png
task-11-character-0-character-number: 31
task-11-character-0-id: ajf66jwen7bx
task-11-character-1-alphabet: myanmar
task-11-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mstyvgajqn31bfl5kk.png
task-11-character-1-character-number: 31
task-11-character-1-id: a1stvgjqfl5kk
